0.3023,0,3x3 dconv,0,5x5 dconv,1,5x5 dconv,0,3x3 avgpool
0.3666,0,7x7 dconv,0,1x7-7x1 conv,1,3x3 dconv,0,3x3 avgpool
0.2433,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool
0.2884,0,5x5 dconv,0,5x5 dconv,1,3x3 dconv,1,3x3 avgpool
0.3367,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3918,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.368,0,3x3 avgpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.4015,0,3x3 maxpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.366,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3891,0,3x3 avgpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3911,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3747,0,3x3 maxpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3553,0,3x3 maxpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3849,0,3x3 avgpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.4063,0,3x3 maxpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.402,0,3x3 avgpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3743,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3688,0,3x3 avgpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3622,0,3x3 maxpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3874,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3906,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3811,0,3x3 maxpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3783,0,3x3 avgpool,0,5x5 dconv,0,5x5 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3871,0,3x3 maxpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3827,0,3x3 maxpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3825,0,3x3 avgpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3914,0,3x3 avgpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.4102,0,3x3 maxpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3878,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,1,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.36,0,3x3 maxpool,0,5x5 dconv,0,5x5 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3836,0,3x3 avgpool,0,3x3 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3593,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3676,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3851,0,1x7-7x1 conv,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3809,0,3x3 avgpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3862,0,3x3 maxpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3916,0,3x3 maxpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3829,0,3x3 avgpool,0,5x5 dconv,0,5x5 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3654,0,3x3 maxpool,0,5x5 dconv,0,3x3 dconv,1,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3847,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3666,0,3x3 avgpool,0,3x3 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3747,0,3x3 maxpool,0,3x3 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3832,0,3x3 avgpool,0,3x3 dconv,0,5x5 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3719,0,3x3 maxpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3775,0,3x3 maxpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3784,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,1,1x7-7x1 conv
0.3766,0,3x3 avgpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3752,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,1,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.378,0,3x3 maxpool,0,5x5 dconv,0,5x5 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3651,0,3x3 avgpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.403,0,3x3 maxpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3788,0,3x3 maxpool,0,3x3 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3609,0,3x3 avgpool,0,3x3 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3568,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,1,3x3 maxpool,2,1x7-7x1 conv
0.4108,0,1x7-7x1 conv,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3664,0,3x3 avgpool,0,3x3 dconv,0,3x3 dconv,1,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.4008,0,1x7-7x1 conv,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3764,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,1,1x7-7x1 conv
0.3843,0,3x3 maxpool,0,3x3 dconv,0,5x5 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3911,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3937,0,3x3 avgpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3952,0,3x3 maxpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3673,0,3x3 maxpool,0,5x5 dconv,0,3x3 dconv,1,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3955,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,1,3x3 maxpool,2,1x7-7x1 conv
0.3821,0,3x3 maxpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3813,0,3x3 avgpool,0,5x5 dconv,0,5x5 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3665,0,3x3 avgpool,0,3x3 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.4102,0,1x7-7x1 conv,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3687,0,3x3 maxpool,0,3x3 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3738,0,3x3 avgpool,0,3x3 dconv,0,5x5 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3739,0,3x3 avgpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,1,1x7-7x1 conv
0.3564,0,3x3 maxpool,0,3x3 dconv,0,3x3 dconv,1,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.4155,0,3x3 maxpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,1,1x7-7x1 conv
0.393,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,1,1x7-7x1 conv
0.3959,0,3x3 maxpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3881,0,3x3 maxpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3707,0,3x3 avgpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 maxpool,2,1x7-7x1 conv
0.3799,0,3x3 maxpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,1,3x3 maxpool,2,1x7-7x1 conv
0.3912,0,1x7-7x1 conv,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3891,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,1,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3869,0,3x3 avgpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3867,0,3x3 maxpool,0,5x5 dconv,0,5x5 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3625,0,3x3 maxpool,0,3x3 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.4098,0,1x7-7x1 conv,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3792,0,3x3 avgpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,1,1x7-7x1 conv
0.3759,0,3x3 maxpool,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,0,3x3 maxpool,2,1x7-7x1 conv
0.3965,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,1,1x7-7x1 conv
0.3789,0,3x3 avgpool,0,3x3 dconv,1,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3879,0,1x7-7x1 conv,0,7x7 dconv,0,5x5 dconv,0,3x3 avgpool,2,3x3 avgpool,2,1x7-7x1 conv
0.3645,0,3x3 avgpool,0,3x3 dconv,0,3x3 dconv,1,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3741,0,3x3 maxpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 avgpool,1,1x7-7x1 conv
0.3577,0,3x3 maxpool,0,3x3 dconv,0,5x5 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.3965,0,1x7-7x1 conv,0,3x3 maxpool,0,3x3 dconv,0,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.3666,0,3x3 avgpool,0,7x7 dconv,0,3x3 dconv,0,3x3 avgpool,1,3x3 maxpool,2,1x7-7x1 conv
0.3762,0,3x3 avgpool,0,5x5 dconv,0,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3845,0,3x3 maxpool,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 maxpool,2,1x7-7x1 conv
0.3868,0,3x3 avgpool,0,1x7-7x1 conv,0,3x3 dconv,0,3x3 avgpool,0,3x3 maxpool,2,1x7-7x1 conv
0.381,0,3x3 maxpool,0,5x5 dconv,1,3x3 dconv,0,3x3 avgpool,2,3x3 maxpool,2,1x7-7x1 conv
0.3688,0,3x3 maxpool,0,5x5 dconv,0,3x3 dconv,1,3x3 avgpool,0,3x3 avgpool,2,1x7-7x1 conv
0.4026,0,1x7-7x1 conv,0,7x7 dconv,1,3x3 dconv,0,3x3 avgpool,1,3x3 avgpool,2,1x7-7x1 conv
0.049,0,3x3 dconv,0,3x3 dconv
0.057,0,3x3 dconv,0,5x5 dconv
0.0609,0,3x3 dconv,0,7x7 dconv
0.0758,0,3x3 dconv,0,1x7-7x1 conv
0.0579,0,3x3 dconv,0,3x3 maxpool
0.0417,0,3x3 dconv,0,3x3 avgpool
0.0588,0,5x5 dconv,0,3x3 dconv
0.0589,0,5x5 dconv,0,5x5 dconv
0.0631,0,5x5 dconv,0,7x7 dconv
0.0905,0,5x5 dconv,0,1x7-7x1 conv
0.0445,0,5x5 dconv,0,3x3 maxpool
0.0383,0,5x5 dconv,0,3x3 avgpool
0.0597,0,7x7 dconv,0,3x3 dconv
0.0589,0,7x7 dconv,0,5x5 dconv
0.0462,0,3x3 dconv,0,3x3 dconv
0.0537,0,3x3 dconv,0,5x5 dconv
0.0558,0,3x3 dconv,0,7x7 dconv
0.0787,0,3x3 dconv,0,1x7-7x1 conv
0.3618,0,3x3 dconv,0,3x3 dconv
0.2788,0,3x3 dconv,0,5x5 dconv
0.3371,0,3x3 dconv,0,7x7 dconv
0.3596,0,3x3 dconv,0,3x3 dconv
0.2962,0,3x3 dconv,0,5x5 dconv
0.3346,0,3x3 dconv,0,7x7 dconv
0.3513,0,3x3 dconv,0,1x7-7x1 conv
0.2714,0,3x3 dconv,0,3x3 maxpool
0.28,0,3x3 dconv,0,3x3 avgpool
0.3736,0,5x5 dconv,0,3x3 dconv
0.3564,0,5x5 dconv,0,5x5 dconv
0.3709,0,5x5 dconv,0,7x7 dconv
0.475,0,5x5 dconv,0,1x7-7x1 conv
0.2887,0,5x5 dconv,0,3x3 maxpool
0.2654,0,5x5 dconv,0,3x3 avgpool
0.3422,0,3x3 dconv,0,3x3 dconv
0.3148,0,3x3 dconv,0,identity
0.2541,0,identity,0,3x3 dconv
0.206,0,identity,0,identity
0.3311,0,3x3 dconv,0,3x3 dconv
0.3281,0,3x3 dconv,0,identity
0.2388,0,identity,0,3x3 dconv
0.2176,0,identity,0,identity
0.3676,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv
0.3093,0,identity,0,identity,0,identity,0,3x3 dconv
0.2783,0,identity,0,3x3 dconv,0,3x3 dconv,0,3x3 dconv
0.3784,0,3x3 dconv,0,3x3 dconv,0,3x3 dconv,0,3x3 dconv
0.3746,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv
0.3457,0,identity,0,identity,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv
0.3981,0,identity,0,3x3 dconv,0,3x3 dconv,0,3x3 dconv,0,identity,0,3x3 dconv
0.4061,0,3x3 dconv,0,3x3 dconv,0,3x3 dconv,0,3x3 dconv,0,identity,0,3x3 dconv
0.42,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv,0,identity,0,3x3 dconv
0.4405,0,3x3 dconv,0,3x3 dconv
0.4138,0,3x3 dconv,0,5x5 dconv
0.4202,0,3x3 dconv,0,7x7 dconv
0.5969,0,3x3 dconv,0,1x7-7x1 conv
0.3754,0,3x3 dconv,0,3x3 maxpool
0.3215,0,3x3 dconv,0,3x3 avgpool
0.4151,0,5x5 dconv,0,3x3 dconv
0.4916,0,5x5 dconv,0,5x5 dconv
